"Asutuse registrikood";"Asutuse täisnimi";"Maakond, linn/vald, küla";"Tänav/maja";"Arhiv. kp";"Lõp.akt.nimi";"Lõpet. nr";"Lõpetamise akti kuupäev";"Lõpet.kp";"Arhiivis";"E-mail"
"75006730";"Tartu Hooldekodu";"Tartu linn, Tartu maakond";"Liiva 32";"";"";"";"00000000";"";"";"HOOLDEKODU@RAAD.TARTU.EE"
"75006575";"Tartu I Muusikakool";"Tartu linn, Tartu maakond";"Tähe 5";"";"";"";"00000000";"";"";"TMK@TMK.TARTU.EE"
"75006581";"Tartu II Muusikakool";"Tartu linn, Tartu maakond";"Kaunase pst 23";"";"";"";"00000000";"";"";"MUUSIKAK@HOT.EE"
"75037400";"Tartu Jaan Poska Gümnaasium";"Tartu linn, Tartu maakond";"Vanemuise 35";"00000000";"";"";"00000000";"00000000";"";"KOOL@JPG.TARTU.EE"
"75006865";"Tartu Karlova Kool";"Tartu linn, Tartu maakond";"Lina 2";"";"";"";"00000000";"";"";"KOOL@KARLOVA.TARTU.EE"
"75006977";"Tartu Kesklinna Kool";"Tartu linn, Tartu maakond";"Kroonuaia 7";"";"";"";"00000000";"";"";"KOOL@KESKLK.TARTU.EE"
"75007126";"Tartu Kesklinna Lastekeskus";"Tartu linn, Tartu maakond";"Akadeemia 2";"";"";"";"00000000";"";"";"LASTEKESKUS@POST.RAAD.TARTU.EE"
"75006954";"Tartu Kivilinna Kool";"Tartu linn, Tartu maakond";"Kaunase pst 71";"";"";"";"00000000";"";"";"KOOL@KIVILINN.TARTU.EE"
"75038776";"Tartu Kristjan Jaak Petersoni Gümnaasium";"Tartu linn, Tartu maakond";"Kaunase pst 70";"00000000";"";"";"00000000";"00000000";"";"MERIKE.KASTE@RAAD.TARTU.EE"
"75006983";"Tartu Kroonuaia Kool";"Tartu linn, Tartu maakond";"Puiestee 62";"";"";"";"00000000";"";"";"KOOL@KROONU.TARTU.EE"
"70004092";"Tartu Kunstikool";"Tartu linn, Tartu maakond";"Tähe 38b";"";"";"";"00000000";"";"";"KUNSTIKOOL@ART.TARTU.EE"
"70004366";"Tartu Kunstimuuseum";"Tartu linn, Tartu maakond";"Vallikraavi 14";"";"";"";"00000000";"";"";"TARTMUS@TARTMUS.EE"
"75024308";"Tartu Kutsehariduskeskus";"Tartu linn, Tartu maakond";"Kopli 1";"00000000";"";"";"20040225";"00000000";"";"INFO@KHK.TARTU.EE"
"70005950";"Tartu Kõrgem Kunstikool";"Tartu linn, Tartu maakond";"Tähe 38b";"";"";"";"00000000";"";"";"ARTCOL@ARTCOL.EE"
"75006701";"Tartu Laste Turvakodu";"Tartu linn, Tartu maakond";"Tiigi 55";"";"";"";"00000000";"";"";"TURVAKODU@TARTU.EE"
"75007149";"Tartu Lasteaed Annike";"Tartu linn, Tartu maakond";"Anne 9";"";"";"";"00000000";"";"";"ANNIKE@POST.RAAD.TARTU.EE"
"75007184";"Tartu Lasteaed Helika";"Tartu linn, Tartu maakond";"Kalevi 52a";"";"";"";"00000000";"";"";"HELIKA@POST.RAAD.TARTU.EE"
"75007327";"Tartu Lasteaed Hellik";"Tartu linn, Tartu maakond";"Aardla 138";"";"";"";"00000000";"";"";"HELLIK@POST.RAAD.TARTU.EE"
"75007250";"Tartu Lasteaed Kannike";"Tartu linn, Tartu maakond";"Ravila 43";"";"";"";"00000000";"";"";"KANNIKE@POST.RAAD.TARTU.EE"
"75007089";"Tartu Lasteaed Karoliine";"Tartu linn, Tartu maakond";"Kesk 6";"";"";"";"00000000";"";"";"KAROLIINE@POST.RAAD.TARTU.EE"
"75007132";"Tartu Lasteaed Kelluke";"Tartu linn, Tartu maakond";"Kaunase pst 69";"";"";"";"00000000";"";"";"KELLUKE@POST.RAAD.TARTU.EE"
"75007118";"Tartu Lasteaed Kivike";"Tartu linn, Tartu maakond";"Kivi 44";"";"";"";"00000000";"";"";"KIVIKE@POST.RAAD.TARTU.EE"
"75035743";"Tartu Lasteaed Klaabu";"Tartu linn, Tartu maakond";"Kummeli 5";"00000000";"";"";"00000000";"00000000";"";"JANA.TREIER@RAAD.TARTU.EE"
"75007296";"Tartu Lasteaed Krõll";"Tartu linn, Tartu maakond";"Anne 67";"";"";"";"00000000";"";"";"KROLL@POST.RAAD.TARTU.EE"
"75034896";"Tartu Lasteaed Lotte";"Tartu linn, Tartu maakond";"Ida 8";"00000000";"";"";"00000000";"00000000";"";"VIIVE.VELLEMAA@RAAD.TARTU.EE"
"75007190";"Tartu Lasteaed Meelespea";"Tartu linn, Tartu maakond";"Ilmatsalu 24a";"";"";"";"00000000";"";"";"MEELESPEA@POST.RAAD.TARTU.EE"
"75007209";"Tartu Lasteaed Midrimaa";"Tartu linn, Tartu maakond";"Vanemuise 28";"";"";"";"00000000";"";"";"MIDRIMAA@POST.RAAD.TARTU.EE"
"75007221";"Tartu Lasteaed Mõmmik";"Tartu linn, Tartu maakond";"Mõisavahe 32";"";"";"";"00000000";"";"";"MOMMIK@POST.RAAD.TARTU.EE"
"75007155";"Tartu Lasteaed Naerumaa";"Tartu linn, Tartu maakond";"Tiigi 25";"";"";"";"00000000";"";"";"AILI.MICHELSON@RAAD.TARTU.EE"
"75008597";"Tartu Lasteaed Nukitsamees";"Tartu linn, Tartu maakond";"Taara pst 8";"";"";"";"00000000";"";"";"NUKITSAMEES@POST.RAAD.TARTU.EE"
"75007215";"Tartu Lasteaed Piilupesa";"Tartu linn, Tartu maakond";"Ropka 34";"";"";"";"00000000";"";"";"PIILUPESA@POST.RAAD.TARTU.EE"
"75007333";"Tartu Lasteaed Ploomike";"Tartu linn, Tartu maakond";"Ploomi 1";"";"";"";"00000000";"";"";"PLOOMIKE@POST.RAAD.TARTU.EE"
"75007282";"Tartu Lasteaed Poku";"Tartu linn, Tartu maakond";"Anne 69";"";"";"";"00000000";"";"";"POKU@POST.RAAD.TARTU.EE"
"75007273";"Tartu Lasteaed Pääsupesa";"Tartu linn, Tartu maakond";"Sõpruse pst 12";"";"";"";"00000000";"";"";"PAASUPESA@POST.RAAD.TARTU.EE"
"75007178";"Tartu Lasteaed Ristikhein";"Tartu linn, Tartu maakond";"Ropka tee 25";"";"";"";"00000000";"";"";"RISTIKHEIN@POST.RAAD.TARTU.EE"
"75007267";"Tartu Lasteaed Rukkilill";"Tartu linn, Tartu maakond";"Sepa 18";"";"";"";"00000000";"";"";"RUKKILILL@POST.RAAD.TARTU.EE"
"75007103";"Tartu Lasteaed Sass";"Tartu linn, Tartu maakond";"Aleksandri 10";"";"";"";"00000000";"";"";"SASS@POST.RAAD.TARTU.EE"
"75035387";"Tartu Lasteaed Sipsik";"Tartu linn, Tartu maakond";"Kaunase pst 22";"00000000";"";"";"00000000";"00000000";"";"SIPSIK@POST.RAAD.TARTU.EE"
"75007161";"Tartu Lasteaed Sirel";"Tartu linn, Tartu maakond";"Lubja 14";"";"";"";"00000000";"";"";"LASTEAED.SIREL@RAAD.TARTU.EE"
"75007238";"Tartu Lasteaed Triinu ja Taavi";"Tartu linn, Tartu maakond";"Kaunase pst 67";"";"";"";"00000000";"";"";"TT@POST.RAAD.TARTU.EE"
"75007310";"Tartu Lasteaed Tähtvere";"Tartu linn, Tartu maakond";"Tammsaare 10";"";"";"";"00000000";"";"";"TAHTVERE@POST.RAAD.TARTU.EE"
"75007095";"Tartu Lasteaed Tõruke";"Tartu linn, Tartu maakond";"Tamme pst 43a";"";"";"";"00000000";"";"";"TORUKE@POST.RAAD.TARTU.EE"
"75006598";"Tartu Lastekunstikool";"Tartu linn, Tartu maakond";"Tiigi 61";"";"";"";"00000000";"";"";"TARTULKK@HOT.EE, KUNSTIKOOL@LKK.TARTU.EE"
"75006635";"Tartu Linnamuuseum";"Tartu linn, Tartu maakond";"Narva mnt 23";"";"";"";"00000000";"";"";"MUUSEUM@ORU.TARTU.EE"
"75006546";"Tartu Linnavalitsus";"Tartu linn, Tartu maakond";"Raekoda";"";"";"";"00000000";"";"";"LV@RAAD.TARTU.EE"
"75006552";"Tartu Linnavolikogu kantselei";"Tartu linn, Tartu maakond";"Raekoda";"";"";"";"00000000";"";"";"VOLIKOGU@RAAD.TARTU.EE"
"74001966";"Tartu Maakohus";"Tartu linn, Tartu maakond";"Kalevi 1";"00000000";"";"";"00000000";"00000000";"";"TARTUMK.INFO@JUST.EE"
"75007014";"Tartu Maarja Kool";"Tartu linn, Tartu maakond";"Puiestee 126";"";"";"";"00000000";"";"";"MAARJA@MAARJA.TARTU.EE"
"75007304";"Tartu Maarjamõisa Lasteaed";"Tartu linn, Tartu maakond";"Puusepa 10";"";"";"";"00000000";"";"";"MAARJAMOISA@POST.RAAD.TARTU.EE"
"70000622";"Tartu Maavalitsus";"Tartu linn, Tartu maakond";"Riia 15";"";"";"";"00000000";"";"";"INFO@TARTU.MAAVALITSUS.EE"
"75006894";"Tartu Mart Reiniku Kool";"Tartu linn, Tartu maakond";"Vanemuise 48";"";"";"";"00000000";"";"";"KOOL@AIA.TARTU.EE"
"75006629";"Tartu Mänguasjamuuseum";"Tartu linn, Tartu maakond";"Lutsu 4";"";"";"";"00000000";"";"";"MUUSEUM@MM.EE"
"70003785";"Tartu Observatoorium";"Tõravere alevik, Nõo vald, Tartu maakond";"";"";"";"";"00000000";"";"";"AAI@AAI.EE"
"75006569";"Tartu Oskar Lutsu nimeline Linnaraamatukogu";"Tartu linn, Tartu maakond";"Kompanii 3/5";"";"";"";"00000000";"";"";"OSKAR@LUTS.EE"
"75006820";"Tartu Raatuse Kool";"Tartu linn, Tartu maakond";"Raatuse 88a";"";"";"";"00000000";"";"";"OILME@RTK.TARTU.EE"
"74001972";"Tartu Ringkonnakohus";"Tartu linn, Tartu maakond";"Kalevi 1";"00000000";"";"";"00000000";"00000000";"";"TARTURK.INFO@JUST.EE"
"75006842";"Tartu Tamme Gümnaasium";"Tartu linn, Tartu maakond";"Nooruse 9";"";"";"";"00000000";"";"";"KOOL@TAMMEGYMNAASIUM.EE"
"75039296";"Tartu Tamme Kool";"Tartu linn, Tartu maakond";"Tamme pst 24a";"00000000";"";"";"00000000";"00000000";"";"KOOL@TAMME.TARTU.EE"
"70005714";"Tartu Tervishoiu Kõrgkool";"Tartu linn, Tartu maakond";"Nooruse 5";"00000000";"";"";"20050228";"00000000";"";"NOORUSE@NOORUSE.EE"
"75007020";"Tartu Täiskasvanute Gümnaasium";"Tartu linn, Tartu maakond";"Riia 25";"";"";"";"00000000";"";"";"VIDEVIK@AG.TARTU.EE"
"75033537";"Tartu Valla Spordikool";"Lähte alevik, Tartu vald, Tartu maakond";"";"00000000";"";"";"00000000";"00000000";"";"REIN@TARTUVV.EE"
"75006486";"Tartu Vallavalitsus";"Kõrveküla alevik, Tartu vald, Tartu maakond";"";"";"";"";"00000000";"";"";"TARTUVV@TARTUVV.EE"
"70006056";"Tartu Vangla";"Tartu linn, Tartu maakond";"Turu 56";"";"";"";"00000000";"";"";"TARTU.VANGLA@JUST.EE"
"75006931";"Tartu Variku Kool";"Tartu linn, Tartu maakond";"Aianduse 4";"";"";"";"00000000";"";"";"KOOL@TKUG.TARTU.EE"
"75006960";"Tartu Veeriku Kool";"Tartu linn, Tartu maakond";"Veeriku 41";"";"";"";"00000000";"";"";"VEERIKU@VEERIKU.TARTU.EE"
"75006799";"Tartu linna asutus \"Kalmistu\"";"Tartu linn, Tartu maakond";"Kalmistu 22";"";"";"";"00000000";"";"";"KALMISTU@RAAD.TARTU.EE"
"75006766";"Tartu linna asutus Varjupaik";"Tartu linn, Tartu maakond";"Lubja 7";"";"";"";"00000000";"";"";""
"75012305";"Tartu valla muusikakool";"Kõrveküla alevik, Tartu vald, Tartu maakond";"";"";"";"";"00000000";"";"";"TARTUVV@TARTUVV.EE"
"74001073";"Tartu Üœlikool";"Tartu linn, Tartu maakond";"Üœlikooli 18";"00000000";"";"";"00000000";"00000000";"";"INFO@UT.EE"
"70000177";"Tartumaa Veterinaarkeskus";"Tartu linn, Tartu maakond";"Põllu 2";"";"";"";"00000000";"";"";"INFO.TARTU@VET.AGRI.EE"
"75035536";"Tarvastu Avatud Noortekeskus";"Mustla alevik, Tarvastu vald, Viljandi maakond";"Posti 52E";"00000000";"";"";"00000000";"00000000";"";"NOORTEKESKUS@TARVASTU.EE"
"75012618";"Tarvastu Gümnaasium";"Mustla alevik, Tarvastu vald, Viljandi maakond";"Kevade 1";"";"";"";"00000000";"";"";""
"75035464";"Tarvastu Lasteaed \"Naeruvõru\"";"Mustla alevik, Tarvastu vald, Viljandi maakond";"Kooli 8a";"00000000";"";"";"00000000";"00000000";"";"TARVASTULASTEAED@TARVASTU.EE"
"75034028";"Tarvastu Muuseum";"Mustla alevik, Tarvastu vald, Viljandi maakond";"Posti 52b";"00000000";"";"";"00000000";"00000000";"";""
"75012200";"Tarvastu Muusika- ja Kunstikool";"Mustla alevik, Tarvastu vald, Viljandi maakond";"Kevade 1";"";"";"";"00000000";"";"";""
"75012647";"Tarvastu Raamatukogu";"Mustla alevik, Tarvastu vald, Viljandi maakond";"Posti 52b";"";"";"";"00000000";"";"";"RAAMATUKOGU@TARVASTU.EE"
"75012191";"Tarvastu Vallavalitsus";"Mustla alevik, Tarvastu vald, Viljandi maakond";"Posti tn 52e";"";"";"";"00000000";"";"";"TARVASTU@TARVASTU.EE"
"70005938";"Teabeamet";"Tallinn, Harju maakond";"Rahumäe tee 4B";"";"";"";"00000000";"";"";""
"70003218";"Tehnilise Järelevalve Amet";"Tallinn, Harju maakond";"Sõle 23A";"";"";"";"00000000";"";"";"INFO@TJA.EE"
"70006292";"Tervise Arengu Instituut";"Tallinn, Harju maakond";"Hiiu 42";"00000000";"";"";"00000000";"00000000";"";"TAI@TAI.EE"
"70008799";"Terviseamet";"Tallinn, Harju maakond";"Tartu mnt 85";"00000000";"";"";"00000000";"00000000";"";""
"75022692";"Tiheda lasteaed";"Tiheda küla, Kasepää vald, Jõgeva maakond";"Sõpruse 88";"";"";"";"00000000";"";"";"TIHEDALA@HOT.EE"
"75006658";"Tiigi Seltsimaja";"Tartu linn, Tartu maakond";"Tiigi 11";"";"";"";"00000000";"";"";""
"75009533";"Tilsi Lasteaed";"Tilsi küla, Laheda vald, Põlva maakond";"";"";"";"";"00000000";"";"";"TILSILASTEAED@HOT.EE"
"75009480";"Tilsi Põhikool";"Tilsi küla, Laheda vald, Põlva maakond";"";"";"";"";"00000000";"";"";"AIVO@TILSIKOOL.EDU.EE"
"75009527";"Tilsi Raamatukogu";"Tilsi küla, Laheda vald, Põlva maakond";"";"";"";"";"00000000";"";"";"TILSIRAAMAT@HOT.EE"
"75001514";"Toila Gümnaasium";"Pühajõe küla, Toila vald, Ida-Viru maakond";"Lossiplatsi 3";"";"";"";"00000000";"";"";"KOOL@TOILA.EDU.EE"
"75001537";"Toila Muusika- ja Kunstikool";"Pühajõe küla, Toila vald, Ida-Viru maakond";"";"";"";"";"00000000";"";"";""
"75001543";"Toila Rahvaraamatukogu";"Toila alevik, Toila vald, Ida-Viru maakond";"Pikk 13a";"";"";"";"00000000";"";"";"LEA.RAND@MAIL.EE"
"75038188";"Toila Sadam";"Toila alevik, Toila vald, Ida-Viru maakond";"Mere pst 20";"00000000";"";"";"00000000";"00000000";"";"SADAM@TOILA.EE"
"75001477";"Toila Vallavalitsus";"Toila alevik, Toila vald, Ida-Viru maakond";"Pikk 13a";"";"";"";"00000000";"";"";"TOILAVV@TOILA.EE"
"75023776";"Toila valla Spordi- ja kultuurikeskus";"Voka alevik, Toila vald, Ida-Viru maakond";"Metsa 2";"";"";"";"00000000";"";"";""
"75037759";"Toimetus Sillamäeski Vestnik";"Sillamäe linn, Ida-Viru maakond";"Valeri Tskalovi 1a";"00000000";"";"";"00000000";"00000000";"";"SILVEST@ESTPAK.EE"
"75038753";"Tondiraba Spordikeskus";"Tallinn, Harju maakond";"Tondiraba Spordikeskus";"00000000";"";"";"00000000";"00000000";"";"INFO@TALLINNARENA.EE"
"75038765";"Tootsi Hooldekodu";"Tootsi alev, Tootsi vald, Pärnu maakond";"Kooli 15";"00000000";"";"";"00000000";"00000000";"";"TOOTSI.HOOLDEKODU@GMAIL.COM"
"75000727";"Tootsi Kultuuri- ja Spordikeskus";"Tootsi alev, Tootsi vald, Pärnu maakond";"Tööstuse 5";"";"";"";"00000000";"";"";"ARENGUSPETSIALIST@TOOTSI.EE"
"75000667";"Tootsi Lasteaed-Põhikool";"Tootsi alev, Tootsi vald, Pärnu maakond";"Kooli 7; Tuleviku 1";"";"";"";"00000000";"";"";"TOOTSI.PK@NETI.EE"
"75000710";"Tootsi Raamatukogu";"Tootsi alev, Tootsi vald, Pärnu maakond";"Kooli 7";"";"";"";"00000000";"";"";"TOOTSI.VALD@NETI.EE"
"75000650";"Tootsi Vallavalitsus";"Tootsi alev, Tootsi vald, Pärnu maakond";"Tööstuse 5";"";"";"";"00000000";"";"";"TOOTSI.VALD@NETI.EE"
"75024857";"Torgu Lasteaed-Algkool";"Iide küla, Torgu vald, Saare maakond";"";"";"";"";"00000000";"";"";"TORGU@TORGU.EE"
"75027778";"Torgu Raamatukogu";"Iide küla, Torgu vald, Saare maakond";"";"";"";"";"00000000";"";"";""
"75024840";"Torgu Vallavalitsus";"Iide küla, Torgu vald, Saare maakond";"";"";"";"";"00000000";"";"";"TORGU@TORGU.EE"
"75015580";"Tori Lasteaed";"Tori alevik, Tori vald, Pärnu maakond";"Pärnu mnt 21";"";"";"";"00000000";"";"";""
"75015611";"Tori Muuseum";"Tori alevik, Tori vald, Pärnu maakond";"";"";"";"";"00000000";"";"";""
"75015634";"Tori Põhikool";"Tori alevik, Tori vald, Pärnu maakond";"";"";"";"";"00000000";"";"";"TORIPK@PARNU.EE"
"75015597";"Tori Raamatukogu";"Tori alevik, Tori vald, Pärnu maakond";"";"";"";"";"00000000";"";"";""
"75015700";"Tori Rahvamaja";"Tori alevik, Tori vald, Pärnu maakond";"";"";"";"";"00000000";"";"";""
"75035631";"Tori Sotsiaalmaja";"Tori alevik, Tori vald, Pärnu maakond";"Võlli tee 4";"00000000";"";"";"00000000";"00000000";"";"TORI@TORIVALD.EE"
"75011760";"Tori Vallavalitsus";"Tori alevik, Tori vald, Pärnu maakond";"";"";"";"";"00000000";"";"";"TORI@TORIVALD.EE"
"75023728";"Torma Raamatukogu";"Torma alevik, Torma vald, Jõgeva maakond";"Kooli tee 16";"";"";"";"00000000";"";"";""
"75023697";"Torma Rahvamaja";"Torma alevik, Torma vald, Jõgeva maakond";"Kooli tee 21";"";"";"";"00000000";"";"";""
"75038687";"Torma Spordihoone";"Torma alevik, Torma vald, Jõgeva maakond";"Kooli tee 23";"00000000";"";"";"00000000";"00000000";"";"TORMASPORDIHOONE@HOT.EE"
"75023645";"Torma Vallavalitsus";"Torma alevik, Torma vald, Jõgeva maakond";"Kooli tee 25";"";"";"";"00000000";"";"";"INFO@TORMA.EE"
"75039037";"Torma valla Avatud Noortekeskus";"Sadala alevik, Torma vald, Jõgeva maakond";"Suur 10";"00000000";"";"";"00000000";"00000000";"";"GEA@TORMA.EE"
"75020463";"Tornimäe Lasteaed";"Tornimäe küla, Pöide vald, Saare maakond";"";"";"";"";"00000000";"";"";"LEA.PEET@MAIL.EE"
"75020457";"Tornimäe Põhikool";"Kärneri küla, Pöide vald, Saare maakond";"";"";"";"";"00000000";"";"";"TORNIMAE.POHIKOOL@MAIL.EE"
"75020492";"Tornimäe Rahvamaja";"Tornimäe küla, Pöide vald, Saare maakond";"";"";"";"";"00000000";"";"";"KULTUUR@POIDEVALD.EE"
"75020475";"Tornimäe Rahvaraamatukogu";"Tornimäe küla, Pöide vald, Saare maakond";"";"";"";"";"00000000";"";"";"ANUURMET@HOT.EE"
"75000905";"Treimani Raamatukogu";"Treimani küla, Häädemeeste vald, Pärnu maakond";"";"";"";"";"00000000";"";"";"TREIMANIRK@HOT.EE"
"75000880";"Treimani Rahvamaja";"Treimani küla, Häädemeeste vald, Pärnu maakond";"";"";"";"";"00000000";"";"";"TREIMANIRM@HOT.EE"
"75019721";"Triigi sadam";"Triigi küla, Leisi vald, Saare maakond";"";"";"";"";"00000000";"";"";""
"75002235";"Tsirguliina Keskkool";"Tsirguliina alevik, Tõlliste vald, Valga maakond";"Nooruse 1";"";"";"";"00000000";"";"";""
"75002258";"Tsirguliina Raamatukogu";"Tsirguliina alevik, Tõlliste vald, Valga maakond";"Nooruse 1";"";"";"";"00000000";"";"";""
"75002264";"Tsirguliina Rahvamaja";"Tsirguliina alevik, Tõlliste vald, Valga maakond";"Tehase 2";"";"";"";"00000000";"";"";""
"75002241";"Tsirguliina lasteaed \"Õnnelind\"";"Tsirguliina alevik, Tõlliste vald, Valga maakond";"Nooruse 1";"";"";"";"00000000";"";"";""
"75000986";"Tsolgo Raamatukogu";"Tsolgo küla, Lasva vald, Võru maakond";"";"";"";"";"00000000";"";"";"VAIKE@LASVA.EE"
"75022255";"Tsooru Raamatukogu";"Tsooru küla, Antsla vald, Võru maakond";"";"";"";"";"00000000";"";"";""
"75022284";"Tsooru Rahvamaja";"Tsooru küla, Antsla vald, Võru maakond";"";"";"";"";"00000000";"";"";""
"75008775";"Tudu Kool";"Tudu alevik, Vinni vald, Lääne-Viru maakond";"Rakvere mnt 13";"";"";"";"00000000";"";"";"TUDU.KOOL@VINNIVALD.EE"
"75024900";"Tudu Osavalla Valitsus";"Tudu alevik, Vinni vald, Lääne-Viru maakond";"Staadioni 3";"";"";"";"00000000";"";"";"TUDU@VINNIVALD.EE"
"75008918";"Tudu Rahvamaja";"Tudu alevik, Vinni vald, Lääne-Viru maakond";"Staadioni 3";"";"";"";"00000000";"";"";"TUDU.RAHVAMAJA@VINNIVALD.EE"
"75008893";"Tudu Rahvaraamatukogu";"Tudu alevik, Vinni vald, Lääne-Viru maakond";"Staadioni 13";"";"";"";"00000000";"";"";"KASTEMAE@HOT.EE"
"75004263";"Tudulinna Lasteaed";"Tudulinna alevik, Tudulinna vald, Ida-Viru maakond";"Kooli 3";"";"";"";"00000000";"";"";"TUDULINNAUUS@HOT.EE"
"75004228";"Tudulinna Põhikool";"Tudulinna alevik, Tudulinna vald, Ida-Viru maakond";"Kooli 4";"";"";"";"00000000";"";"";""
"75004240";"Tudulinna Raamatukogu";"Tudulinna alevik, Tudulinna vald, Ida-Viru maakond";"Pargi 2";"";"";"";"00000000";"";"";""
"75004205";"Tudulinna Vallavalitsus";"Tudulinna alevik, Tudulinna vald, Ida-Viru maakond";"Pargi 2";"";"";"";"00000000";"";"";"TUDULINNAVV@TUDULINNAVV.EE"
"75035275";"Tuhalaane Külamaja";"Tuhalaane küla, Karksi vald, Viljandi maakond";"";"00000000";"";"";"00000000";"00000000";"";"TUHALAANE@KARKSI.EE"
"75010312";"Turba Kool";"Turba alevik, Nissi vald, Harju maakond";"Tööstuse 12";"";"";"";"00000000";"";"";"KOOL@TURBAKOOL.EE"
"75010387";"Turba Lasteaed";"Turba alevik, Nissi vald, Harju maakond";"Tööstuse 29";"";"";"";"00000000";"";"";"TURLAS@HOT.EE"
"75010335";"Turba Raamatukogu";"Turba alevik, Nissi vald, Harju maakond";"Tööstuse 29";"";"";"";"00000000";"";"";"TURBA.RAAMATUKOGU@NISSI.EE"
"75015404";"Tähtvere Vallavalitsus";"Ilmatsalu alevik, Tähtvere vald, Tartu maakond";"Järve tee 8";"";"";"";"00000000";"";"";"VALD@ILMATSALU.EE"
"75025242";"Tänassilma Raamatukogu";"Tänassilma küla, Viljandi vald, Viljandi maakond";"";"";"";"";"00000000";"";"";""
"75025319";"Tänassilma Rahvamaja";"Tänassilma küla, Viljandi vald, Viljandi maakond";"";"";"";"";"00000000";"";"";""
"75013304";"Tõhela Raamatukogu";"Tõhela küla, Tõstamaa vald, Pärnu maakond";"";"";"";"";"00000000";"";"";"TOSTAMAA@PARNUMAA.EE"
"75002229";"Tõlliste Vallavalitsus";"Laatre alevik, Tõlliste vald, Valga maakond";"Kesk 6";"";"";"";"00000000";"";"";"VALD@TOLLISTE.EE"
"75007959";"Tõravere lasteaed Tõruke";"Tõravere alevik, Nõo vald, Tartu maakond";"";"";"";"";"00000000";"";"";"LASTEAEDTORUKE@HOT.EE"
"75036820";"Tõrva Avatud Noortekeskus";"Tõrva linn, Valga maakond";"";"00000000";"";"";"00000000";"00000000";"";"MERIKE69@HOT.EE"
"75005759";"Tõrva Gümnaasium";"Tõrva linn, Valga maakond";"Puiestee 1";"";"";"";"00000000";"";"";""
"75005707";"Tõrva Kultuurimaja";"Tõrva linn, Valga maakond";"Männiku 5";"";"";"";"00000000";"";"";"KULTUURIMAJA@TORVA.EE"
"75005771";"Tõrva Lasteaed Mõmmik";"Tõrva linn, Valga maakond";"Valga 58a";"";"";"";"00000000";"";"";"MOMMIK@TORVA.EE"
"75005802";"Tõrva Lasteaed Tõrvalill";"Tõrva linn, Valga maakond";"Tartu 3";"";"";"";"00000000";"";"";"TORVALILL@TORVA.EE"
"75005742";"Tõrva Lasteraamatukogu";"Tõrva linn, Valga maakond";"Valga 58a";"";"";"";"00000000";"";"";"LASTERAAMATUKOGU@TORVA.EE"
"75014126";"Tõrva Linna Sotsiaalabiamet";"Tõrva linn, Valga maakond";"Tartu 1";"";"";"";"00000000";"";"";"VIIU@TORVA.EE"
"75005794";"Tõrva Linnahoolduse Asutus";"Tõrva linn, Valga maakond";"Loosi 9";"";"";"";"00000000";"";"";"HOOLDUS@TORVA.EE"
"75005736";"Tõrva Linnaraamatukogu";"Tõrva linn, Valga maakond";"Männiku 5";"";"";"";"00000000";"";"";"LINNARAAMATUKOGU@TORVA.EE"
"75005699";"Tõrva Linnavalitsus";"Tõrva linn, Valga maakond";"Kevade 1";"";"";"";"00000000";"";"";"TORVA@TORVA.EE"
"75005788";"Tõrva Muusikakool";"Tõrva linn, Valga maakond";"Puiestee 1";"";"";"";"00000000";"";"";""
"75007497";"Tõrvandi Raamatukogu";"Tõrvandi alevik, Üœlenurme vald, Tartu maakond";"Ringtee 1";"";"";"";"00000000";"";"";"RAAMATUKOGU@TORVANDI.EE"
"75007468";"Tõrvandi lasteaed \"Rüblik\"";"Tõrvandi alevik, Üœlenurme vald, Tartu maakond";"Aia 6A";"";"";"";"00000000";"";"";"ENE@TORVANDI.EE"
"75013262";"Tõstamaa Hooldekodu";"Tõstamaa alevik, Tõstamaa vald, Pärnu maakond";"Varbla mnt 50";"";"";"";"00000000";"";"";"TOSTAMAA@PARNUMAA.EE"
"75013339";"Tõstamaa Keskkool";"Tõstamaa alevik, Tõstamaa vald, Pärnu maakond";"Kalli mnt 13";"";"";"";"00000000";"";"";"TOSTAMAA@PARNUMAA.EE"
"75013322";"Tõstamaa Lasteaed";"Tõstamaa alevik, Tõstamaa vald, Pärnu maakond";"Varbla mnt 24";"";"";"";"00000000";"";"";"TOSTAMAA@PARNUMAA.EE"
"75013291";"Tõstamaa Raamatukogu";"Tõstamaa alevik, Tõstamaa vald, Pärnu maakond";"Varbla mnt 24";"";"";"";"00000000";"";"";"TOSTAMAA@PARNUMAA.EE"
"75013285";"Tõstamaa Rahvamaja";"Tõstamaa alevik, Tõstamaa vald, Pärnu maakond";"Varbla mnt 3";"";"";"";"00000000";"";"";"TOSTAMAA@PARNUMAA.EE"
"75013256";"Tõstamaa Vallavalitsus";"Tõstamaa alevik, Tõstamaa vald, Pärnu maakond";"Sadama tee 2";"";"";"";"00000000";"";"";"VALD@TOSTAMAA.EE"
"70001969";"Tööinspektsioon";"Tallinn, Harju maakond";"Gonsiori 29";"";"";"";"00000000";"";"";"TI@TI.EE"
"75038983";"Türi Haldus";"Türi vald, Järva maakond";"F.J.Wiedemanni 1";"00000000";"";"";"00000000";"00000000";"";"TYRIHALDUS@TYRI.EE"
