"Asutuse.registrikood";"Asutuse.täisnimi";"Maakond..linn.vald..küla";"Tänav.maja";"Arhiv..kp";"Lõp.akt.nimi";"Lõpet..nr";"Lõpetamise.akti.kuupäev";"Lõpet.kp";"Arhiivis";"E.mail";"asut_liik";"maakond";"postikood";"telefon";"faks";"tegevuala_kood";"tegevusala";"Moodust_akti_nr";"Moodust_akti_kuupäev";"Asutamise_kuupäev";"Põhimääruse_akti_nr.";"Põhimääruse_kinnitamise_kuupäev.";"Kande_kuupäev";"Ettevõtte_registri_kood";"Kõrgemalseisva_asutuse_number";"Põhimääruse_akti_nr";"Põhimääruse_kinnitamise_kuupäev";"Moodustamisakt";"Põhimääruse_akt";"Tegevusala_kirjeldus"
"75001922";"Viitina Raamatukogu";"Viitina küla, Rõuge vald, Võru maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"86 ";"66202 ";"278 70 190 ";" ";"91011 ";"Raamatukogude tegevus ";"65 ";"19.03.1991 ";"01.04.2000 ";"17 ";"27.04.2000 ";"04.12.2000 ";"38002527 ";"75001885 ";"5 ";"26.01.2000 ";"Võru maavanema korraldus \"Haldusfunktsioonide üleandmine\" ";"Rõuge Vallavolikogu määrus \"Rõuge valla raamatukogude põhimääruste kinnitamine\" ";"Osutab põhiteenuseid (kohapeal kasutamine ja kojulaenutus) Rõuge valla elanikele ning teistele soovijatele vastavalt rahvaraamatukogu seadusele, teistele õigusaktidele ja raamatukogu kasutamise eeskirjadele."
"70009341";"Viljandi Gümnaasium";"Viljandi linn, Viljandi maakond";"Hariduse 2";"00000000";"";"";"00000000";"00000000";"";"";"
Valitsusasutuse hallatav riigiasutus";"84 ";"71020 ";" ";" ";"85313 ";"Gümnaasiumide tegevus ";"914 ";"28.09.2010 ";"01.11.2010 ";"17 ";"27.04.2000 ";"21.12.2011 ";" ";"70000740 ";"52 ";"30.09.2011 ";"Haridus- ja teadusministri käskkiri \"Viljandi Gümnaasiumi moodustamine\" ";"Haridus- ja teadusministri määrus \"Viljandi Gümnaasiumu põhimäärus\" ";"Pakkuda kvaliteetset üldkeskharidust õppija individuaalset arengut toetavas koolikeskkonnas."
"75005446";"Viljandi Huvikool";"Viljandi linn, Viljandi maakond";"C. R. Jakobsoni 47c";"";"";"";"00000000";"";"";"INFO@HUVIKOOL.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71004 ";"434 7575 ";"434 7575 ";"85529 ";"Muu huvikoolitus ";"166 ";"17.06.1992 ";"01.06.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35018232 ";"75005222 ";"53 ";"31.08.2007 ";"Viljandi maavanema korraldus \"Viljandi Noorte Huvikeskuse raamatupidamise üleandmisest\" ";"Viljandi Linnavolikogu määrus \"Viljandi Huvikooli põhimääruse kinnitamine\" ";"Lastele ja noortele tingimuste ja võimaluste loomine huvihariduse ning huvitegevusega tegelemiseks, laste ja noorte vaba aja sisustamine, ürituste korraldamine ja koordineerimine."
"75005305";"Viljandi Jakobsoni Kool";"Viljandi linn, Viljandi maakond";"Riia mnt 91";"";"";"";"00000000";"";"";"EERO.JARVEKYLG@VJK.VIL.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71009 ";"435 1830 ";" ";"85313 ";"Gümnaasiumide tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35002366 ";"75005222 ";"99 ";"28.12.2011 ";"Viljandi Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \" Viljandi Jakobsoni Kooli põhimääruse kinnitamine\" ";"Võimaldab õpilastel täita koolikohustust ning omandada põhiharidust riiklike õppekavade alusel kooli õppekavas sätestatud mahus."
"75005297";"Viljandi Kaare Kool";"Viljandi linn, Viljandi maakond";"Kesk-Kaare tn 17";"";"";"";"00000000";"";"";"MARIKA@VKK.VIL.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71015 ";"434 5970 ";" ";"85312 ";"Põhikoolide tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35009836 ";"75005222 ";"101 ";"28.12.2011 ";"Viljandi Maavalitsuse määrus\"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi Kaare Kooli põhimääruse kinnitamine\" ";"Loob õpilastele võimalused põhihariduse omandamiseks"
"75005400";"Viljandi Kesklinna Kool";"Viljandi linn, Viljandi maakond";"Uueveski tee 1";"";"";"";"00000000";"";"";"AAVO.SOOPA@KLK.VIL.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71004 ";"434 2360 ";" ";"85313 ";"Gümnaasiumide tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35002372 ";"75005222 ";"98 ";"28.12.2011 ";"Viljandi Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi Kesklinna Kooli põhimääruse kinnitamine\" ";"Võimaldab õpilastel täita koolikohustust ning omandada põhiharidust riiklike õppekavade alusel kooli õppekavas sätestatud mahus."
"75033520";"Viljandi Kunstikool";"Viljandi linn, Viljandi maakond";"Männimäe tee 26";"00000000";"";"";"00000000";"00000000";"";"INFO@VILJANDIKUNSTIKOOL.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71009 ";"435 1081 ";"435 1081 ";"85521 ";"Muusika- ja kunstikoolitus ";"267 ";"26.08.2005 ";"26.08.2005 ";"17 ";"27.04.2000 ";"06.01.2006 ";" ";"75005222 ";"83 ";"29.02.2008 ";"Viljandi Linnavolikogu otsus \"Viljandi Kunstikooli asutamine\" ";"Viljandi Linnavolikogu määrus \"Viljandi Kunstikooli põhimäärus\" ";"Noorte loomevõimete avastamine ja kavakindel arendamine professionaalse kunstihariduse õppeks tarviliku ettevalmistuse andmine ning kohaliku kultuurielu edendamine."
"70005565";"Viljandi Kutseõppekeskus";"Vana-Võidu küla, Viiratsi vald, Viljandi maakond";"Looduse tee 2";"";"";"";"00000000";"";"";"KOOL@VIKK.EE";"
Valitsusasutuse hallatav riigiasutus";"84 ";"70108 ";"435 1020 ";" ";"85321 ";"Kutseõppeasutuste tegevus ";"81 ";"05.03.1999 ";"01.09.1999 ";"17 ";"27.04.2000 ";"01.11.1999 ";" ";"70000740 ";"31 ";"09.06.2014 ";"Vabariigi Valitsuse määrus \"Kutseõppeasutuste ümberkorraldamine\" ja Haridusministri 02.07.1999.a. käskkiri nr 182 \"Kutseõppeasutuse nime muutmine\" ";"Haridusministri käskkiri \"Viljandi Kutseõppekeskuse põhimäärus\" ";"Kutsehariduse omandamise võimaldamine taseme ja täiendusõppes, täiskasvanute tööalase koolituse korraldamine, õpetatavates valdkondades pedagoogilise, metoodilise ja tehnoloogilise arendustööd korraldamine, õppekasvatustöö toetamiseks ning vara otstarbekaks ja säästlikuks kasutamiseks tasuliste teenuste osutamine (majutus-, toitlustus-, paljundus-, konverentsi-, kommunaal-, ehitus-, õmblus-, mööbliparandus-, reisijateveo-, kontoritehnika hooldus- ja remont-, materjalitöötlemis- ning transpordi-, transpordivahendite hooldus- ja remonditeenus), praktilise töö käigus toodetud kaupade müük (pagari-, kondiitri-, kulinaaria-, ehitus-, õmblus-, metalli-, puidu-, elektrierialade- ja arvutierialade pooltooted või tooted)"
"75005363";"Viljandi Lasteaed Karlsson";"Viljandi linn, Viljandi maakond";"Kesk-Kaare 19";"";"";"";"00000000";"";"";"KARLSSON@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71015 ";"4346080,4346495 ";" ";"85102 ";"Lasteaedade tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35010207 ";"75005222 ";"73 ";"30.03.2011 ";"Viljandi Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi linna lasteaedade põhimääruste muutmine\" ";"Võimaldab koolieast noorematele lastele hoidu ja alushariduse omandamist."
"75005392";"Viljandi Lasteaed Krõll";"Viljandi linn, Viljandi maakond";"Kagu 9";"";"";"";"00000000";"";"";"KROLL@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71013 ";"434 5331 ";" ";"85102 ";"Lasteaedade tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35001504 ";"75005222 ";"73 ";"30.03.2011 ";"Viljandi Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi linna lasteaedade põhimääruste muutmine\" ";"Võimaldab lastele hoidu ja alushariduse omandamist."
"75005386";"Viljandi Lasteaed Mesimumm";"Viljandi linn, Viljandi maakond";"Posti 20a";"";"";"";"00000000";"";"";"MESIMUMM@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71004 ";"43 500 40 ";"43 500 40 ";"85102 ";"Lasteaedade tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35002417 ";"75005222 ";"73 ";"30.03.2011 ";"Viljandi  Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi linna lasteaedade põhimääruste muutmine\" ";"Võimaldab koolieast noorematele lastele hoidu ja alushariduse omandamist."
"75005340";"Viljandi Lasteaed Midrimaa";"Viljandi linn, Viljandi maakond";"Tehnika 12";"";"";"";"00000000";"";"";"MIDRIMAA@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71011 ";"4338504 ";" ";"85102 ";"Lasteaedade tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35002478 ";"75005222 ";"73 ";"30.03.2011 ";"Viljandi Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi linna lasteaedade põhimääruste muutmine\" ";"Võimaldab koolieast noorematele lastele hoidu ja alushariduse omandamist."
"75005334";"Viljandi Lasteaed Mängupesa";"Viljandi linn, Viljandi maakond";"Riia mnt 30";"";"";"";"00000000";"";"";"MANGUPESA@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71010 ";"433 7066 ";" ";"85102 ";"Lasteaedade tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35001786 ";"75005222 ";"73 ";"30.03.2011 ";"Viljandi Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi linna lasteaedade põhimääruste muutmine\" ";"Võimaldab koolieast noorematele lastele hoidu ja alushariduse omandamist"
"75005357";"Viljandi Lasteaed Männimäe";"Viljandi linn, Viljandi maakond";"Riia mnt 93";"";"";"";"00000000";"";"";"MANNIMAE@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71009 ";"4336065;4336331 ";" ";"85102 ";"Lasteaedade tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35002426 ";"75005222 ";"73 ";"30.03.2011 ";"Viljandi Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi linna lasteaedade põhimääruste muutmine\" ";"Võimaldab lastele alates 1,5 eluaastast kuni koolikohustuse tekkimiseni hoidu ja alushariduse omandamist."
"75038747";"Viljandi Linnahooldus";"Viljandi linn, Viljandi maakond";"Johan Laidoneri plats 5";"00000000";"";"";"00000000";"00000000";"";"VILJANDI@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71020 ";"435 4740 ";" ";"84123 ";"Elamu- ja kommunaalmajanduse haldus ";"73 ";"29.05.2014 ";"29.05.2014 ";"17 ";"27.04.2000 ";"16.06.2014 ";" ";"75005222 ";"17 ";"29.05.2014 ";"Viljandi Linnavolikogu otsus \"Viljandi Linnahoolduse asutamine\" ";"Viljandi Linnavolikogu määrus \"Viljandi Linnahoolduse põhimäärus\" ";"Asutuse tegevuse põhieesmärgiks on linna avalike üldkasutatavate territooriumide hooldus- ja heakorratööde korraldamine ja teostamine, linnavara ja infrastruktuuri rajatiste korrashoiu korraldamine või teostamine"
"75005423";"Viljandi Linnaraamatukogu";"Viljandi linn, Viljandi maakond";"Tallinna 7/11";"";"";"";"00000000";"";"";"RAAMATUKOGU@RAAMATUKOGU.VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71012 ";"433 8660 ";"433 8670 ";"91011 ";"Raamatukogude tegevus ";"25 ";"28.01.1994 ";"01.02.1994 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35009109 ";"75005222 ";"159 ";"29.05.2013 ";"Viljandi Linnavolikogu otsus \"Munitsipaalasutuse \"Viljandi Linnaraamatukogu\" moodustamine\" ";"Viljandi Linnavolikogu määrus \"Viljandi Linnavolikogu 23.02.2011 määruse nr 69 \"Viljandi Linnaraamatukogu põhimääruse kinnitamine\" muutmine\" ";"Tagada elanikele vaba juurdepääs informatsioonile, teadmistele, kultuurile ning toetada elukestvat õppimist ja enesetäiendamist"
"75005222";"Viljandi Linnavalitsus";"Viljandi linn, Viljandi maakond";"Linnu 2";"";"";"";"00000000";"";"";"VILJANDI@VILJANDI.EE";"
Linna ametiasutus";"84 ";"71020 ";"435 4710 ";"435 4712 ";"84114 ";"Valla- ja linnavalitsuste tegevus ";" ";"24.10.1991 ";"24.10.1991 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35010704 ";" ";"109 ";"29.02.2012 ";"Eesti Vabariigi Üœlemnõukogu Presiidiumi seadlus ";"Viljandi Linnavolikogu määrus \"Viljandi linna põhimäärus\" ";"Täidab ülesandeid, mis seaduse, linna põhimääruse ja teiste linnavolikogu õigusaktidega on antud linnavalitsuse pädevusse"
"70002791";"Viljandi Maavalitsus";"Viljandi linn, Viljandi maakond";"Vabaduse plats 2";"";"";"";"00000000";"00000000";"";"INFO@VILJANDI.MAAVALITSUS.EE";"
Valitsusasutus";"84 ";"71020 ";"433 0400 ";"433 0404 ";"84111 ";"Täitev- ja seadusandlike organite tegevus ";" ";"29.06.1993 ";"29.06.1993 ";"17 ";"27.04.2000 ";"09.12.1998 ";"35023977 ";"70000272 ";" ";"  .  .     ";"Maakonna valitsemiskorralduse seadus (RT I 1993,51,696) ";"VVS § 65 lg 3 (maavalitsused RM valitsemisalas al 01.09.2015) ";"Täidesaatva riigivõimu teostamine."
"70002874";"Viljandi Muuseum";"Viljandi linn, Viljandi maakond";"Laidoneri plats 10";"";"";"";"00000000";"";"";"INFO@MUUSEUM.VILJANDIMAA.EE";"
Valitsusasutuse hallatav riigiasutus";"84 ";"71020 ";"433 3663 ";" ";"91021 ";"Muuseumide tegevus ";" ";"29.09.1993 ";"01.01.1994 ";"17 ";"27.04.2000 ";"10.12.1998 ";"35009865 ";"70000941 ";"29 ";"08.07.2013 ";"Viljandi Maakonnavolikogu. otsus \"Maakonna munitsipaalvarade üleandmisest\". ";"Kultuuriministri määrus \"Viljandi Muuseumi põhimäärus\" ";"Ajaloolise Viljandimaa ja kultuuriloolise Mulgimaaga seotud kultuuriväärtusliku materjali kogumine, säilitamine, uurimine ning vahendamine hariduslikel, teaduslikel ja elamuslikel eesmärkidel"
"75005452";"Viljandi Muusikakool";"Viljandi linn, Viljandi maakond";"Jakobsoni 16";"";"";"";"00000000";"";"";"INFO@VILJANDIMUUSIKAKOOL.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71005 ";"433 3463 ";" ";"85521 ";"Muusika- ja kunstikoolitus ";"26/1-661 ";"29.09.1992 ";"29.09.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35010176 ";"75005222 ";"130 ";"26.08.2009 ";"Viljandi Maavalitsuse kiri \"Riigi vara üleandmisest Viljandi linna munitsipaalomandusse\" ";"Viljandi Linnavolikogu määrus \"Viljandi Muusikakooli põhimäärus\" ";"Muusikaalase hariduse omandamise võimaluste loomine ja noorte toetamine tema kujundamisel."
"75005274";"Viljandi Nukuteater";"Viljandi linn, Viljandi maakond";"Lossi 31";"";"";"";"00000000";"";"";"NUKUTEATER@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71004 ";"433 4295 ";" ";"90011 ";"Teatri- ja tantsuetenduste lavastamine ja esitamine ";"548 ";"31.10.1994 ";"01.11.1994 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35011810 ";"75005222 ";"108 ";"25.01.2012 ";"Viljandi Linnavalitsuse korraldus \"Munitsipaalasutuse \"Viljandi Nukuteater\" põhikirja kinnitamine\" ";"Viljandi Linnavolikogu määrus \"Viljandi Nukuteateri põhimääruse kinnitamine\" ";"Elanikkonna kultuuriline teenindamine"
"75005311";"Viljandi Paalalinna Kool";"Viljandi linn, Viljandi maakond";"Paala tee 46";"";"";"";"00000000";"";"";"AAVO.PALO@PAALALINNA.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71013 ";"4344010;4344011 ";" ";"85313 ";"Gümnaasiumide tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35009813 ";"75005222 ";"100 ";"28.12.2011 ";"Viljandi Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi Paalalinna Kooli põhimääruste kinnitamine\" ";"Võimaldab õpilastel täita koolikohustust ning omandada põhiharidust riiklike õppekavade alusel kooli õppekavas sätestatud mahus."
"75005239";"Viljandi Päevakeskus";"Viljandi linn, Viljandi maakond";"Pikk tn. 4";"";"";"";"00000000";"";"";"VPK@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71003 ";"433 3940 ";" ";"87301 ";"Vanurite ja puuetega inimeste hoolekandeasutuste tegevus ";"271 ";"29.09.1995 ";"01.01.1996 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35044850 ";"75005222 ";"116 ";"25.04.2012 ";"Viljandi Linnavolikogu otsus \"Munitsipaalasutuse \"Päevakodu \"INKERI\"\" moodustamine\" ";"Viljandi Linna Linnavolikogu määrus \"Viljandi Päevakeskuse põhimäärus\" ";"Osutab sotsiaalteenuseid ja pakub huvialast tegevust eelkõige Viljandi linna eakatele ja puuetega inimestele ning võimalusel teistele linnakodanikele"
"75005280";"Viljandi Spordikeskus";"Viljandi linn, Viljandi maakond";"Vaksali 4";"";"";"";"00000000";"";"";"SPORDIKESKUS@VILJANDI.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71020 ";"4351575 ";" ";"93111 ";"Spordirajatiste käitus ";"260 ";"07.09.1992 ";"01.09.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35025812 ";"75005222 ";"107 ";"25.01.2012 ";"Viljandi Linnavalitsuse määrus \"Munitsipaalettevõtte \"Viljandi Spordikeskus\" moodustamine\" ";"Viljandi Linnavolikogu määrus \"Viljandi Spordikeskuse põhimääruse kinnitamine\" ";"Spordirajatiste haldamine ja arendamine eesmärgiga tagada aastaringselt igas vanuses Viljandi elanikele ja külalistele võimalused kehalise ja vaimse vormi saavutamiseks, sportliku eluviisi harrastamiseks, sportlikuks eneseteostuseks ning vaatemängulise spordielamuse saavutamiseks"
"75005268";"Viljandi Spordikool";"Viljandi linn, Viljandi maakond";"Vaksali 4";"";"";"";"00000000";"";"";"SPORDIKOOL@VILJANDIMAA.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71020 ";"433 3533 ";" ";"85511 ";"Spordikoolid ";"28 ";"04.02.1994 ";"01.02.1994 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35010452 ";"75005222 ";"119 ";"25.03.2009 ";"Viljandi Linnavolikogu otsus \"Munitsipaalasutuse \"Viljandi Spordikool\" moodustamine\" ";"Viljandi Linnavolikogu määrus \"Viljandi Spordikooli põhimäärus\" ";"Laste ja noorte tervise tugevdamine ning igakülgne arendamine, sportlike oskuste, vilumuste ja teadmiste õpetamine nende soovidest ja eeldustest lähtuvalt, vastastikuse lugupidamise kasvatamine, spordimeisterlikkuse omandamine ja noorte kujundamine hästi toimetulevaks ühiskonnaliikmeks."
"75005379";"Viljandi Täiskasvanute Gümnaasium";"Viljandi linn, Viljandi maakond";"Kesk-Kaare tänav 17";"";"";"";"00000000";"";"";"KOOL@VTG.VIL.EE";"
Linna ametiasutuse hallatav asutus";"84 ";"71015 ";"4351089;4333614 ";" ";"85313 ";"Gümnaasiumide tegevus ";"586 ";"18.11.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"21.08.2000 ";"35002461 ";"75005222 ";"165 ";"26.06.2013 ";"Viljandi Maavalitsuse määrus \"Viljandi linna haridusasutuste üleandmise kohta\" ";"Viljandi Linnavolikogu määrus \"Viljandi Linnavolikogu 29.12.2010 määruse nr 64 \"Viljandi Täiskasvanute Gümnaasiumi põhimääruse kinnitamine\" muutmine\" ";"Võimaldab õpilastel täita koolikohstust ning omandada põhi-ja üldkeskharidust põhikooli ja gümnaasiumi riiklike õppekavade alusel kooli õppekavas sätestatud mahus."
"75038606";"Viljandi Vallavalitsus";"Viljandi linn, Viljandi maakond";"Kauba tn 9";"00000000";"";"";"00000000";"00000000";"";"VILJANDIVALD@VILJANDIVALD.EE";"
Valla ametiasutus";"84 ";"71020 ";"435 0110 ";" ";"84114 ";"Valla- ja linnavalitsuste tegevus ";"23 ";"19.12.2013 ";"01.01.2014 ";"17 ";"27.04.2000 ";"02.01.2014 ";" ";" ";"41 ";"28.08.2014 ";"Viljandi Vallavolikogu otsus \"Viljandi valla ametiasutuste ümberkorraldamine\" ";"Viljandi Vallavolikogu määrus \"Viljandi Vallavolikogu 19.12.2013 määruse nr 6 \"Viljandi Vallavalitsuse põhimäärus\" muutmine\" ";"Vallavalitsus täidab ülesandeid, mis seaduse, käesoleva põhimääruse ja teiste vallavolikogu õigusaktidega on antud vallavalitsuse pädevusse"
"75039244";"Viljandi valla lasteaed \"Päikesekiir\"";"Päri küla, Viljandi vald vald, Viljandi maakond";"Kannikmäe tee 18";"00000000";"";"";"00000000";"00000000";"";"PIRET@VILJANDIVALD.EE";"
Valla ametiasutuse hallatav asutus";"84 ";"71023 ";"4333404 ";" ";"85102 ";"Lasteaedade tegevus ";"153 ";"17.12.2014 ";"01.07.2015 ";"17 ";"27.04.2000 ";"30.06.2015 ";" ";"75038606 ";"65 ";"28.01.2015 ";"Vallavolikogu otsus \"Valla koolieelsete lasteasutuste ümberkoppaldamine\" ";"Vallavolikogu määrus \"Viljandi valla lasteaia \"Päikesekiir\" põhimäärus\" ";"Koolieelne lasteasutus, mis võimaldab eelkooliealistele lastele hoiu ja alushariduse andmist."
"70000154";"Viljandimaa Veterinaarkeskus";"Viljandi linn, Viljandi maakond";"Vabaduse plats 4";"";"";"";"00000000";"";"";"INFO.VIL@VET.AGRI.EE";"
Valitsusasutuse kohalik asutus";"84 ";"71020 ";"43 50 020 ";"43 50 021 ";"71209 ";"Muu teimimine ja analüüs ";"18 ";"16.03.2000 ";"01.04.2000 ";"17 ";"27.04.2000 ";"26.02.2001 ";"35003940 ";"70000094 ";"106 ";"14.06.2007 ";"Põllumajandusministri määrus \"Viljandimaa Veterinaarkeskuse ümberkorraldamine ja põhimääruse kinnitamine\" ";"Põllumajandusministri määrus \"Viljandimaa Veterinaarkeskuse  põhimäärus\" ";"Veterinaartegevust, söödahügieeni, toiduohutust, põllumajandusloomade aretust, turukorraldust ja mahepõllumajandust reguleerivate õigusaktide täitmise korraldamine ning riikliku järelevalve teostamine ja riikliku sunni kohaldamine veterinaarkeskusele omistatud pädevuse piires seaduses ettenähtud alustel ja ulatuses."
"75020300";"Viluste Põhikool";"Viluste küla, Veriora vald, Põlva maakond";"";"";"";"";"00000000";"";"";"KOOL.VILUSTE@NETI.EE";"
Valla ametiasutuse hallatav asutus";"65 ";"64201 ";"795 8565 ";" ";"85312 ";"Põhikoolide tegevus ";"1 ";"17.02.1994 ";"17.02.1994 ";"17 ";"27.04.2000 ";"04.04.2001 ";"54003147 ";"75020246 ";"12 ";"23.05.2000 ";"Veriora Vallavolikogu otsus \"Viluste Põhikooli põhikirja kinnitamise kohta\" ";"Veriora Vallavolikogu määrus \"Viluste PK põhimääruse kinnitamine\" ";"Loob õpilastele võimalused põhihariduse omandamiseks ning koolikohustuse täitmiseks"
