"Asutuse registrikood";"Asutuse t�isnimi";"Maakond, linn/vald, k�la";"T�nav/maja";"Arhiv. kp";"L�p.akt.nimi";"L�pet. nr";"L�petamise akti kuup�ev";"L�pet.kp";"Arhiivis";"E-mail";"asut_liik";"maakond";"postikood";"telefon";"faks";"tegevuala_kood";"tegevusala";"Moodust_akti_nr";"Moodust_akti_kuup�ev";"Asutamise_kuup�ev";"P�him��ruse_akti_nr.";"P�him��ruse_kinnitamise_kuup�ev.";"Kande_kuup�ev";"Ettev�tte_registri_kood";"K�rgemalseisva_asutuse_number";"P�him��ruse_akti_nr";"P�him��ruse_kinnitamise_kuup�ev";"Moodustamisakt";"P�him��ruse_akt";"Tegevusala_kirjeldus"
"75025029";"Vana-V�idu Raamatukogu";"Vana-V�idu k�la, Viljandi vald, Viljandi maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"84 ";"70101 ";"432 5168 ";" ";"91011 ";"Raamatukogude tegevus ";"110 ";"28.12.1995 ";"01.01.1996 ";"17 ";"27.04.2000 ";"25.01.2001 ";" ";"75038606 ";"3 ";"26.02.2009 ";"Viiratsi Vallavolikogu otsus \"Vana-Võidu raamatukogu asutamine\" ";"Viiratsi Vallavolikogu määrus \"Vana-Võidu Raamatukogu põhimäärus\" ";"Raamatukogu eesmärk on tagada Vana-Võidu küla elanikele vaba ja piiramatu juurdepääs informatsioonile, teadmistele, inimmõtte saavutustele ning kultuurile, toetada elukestvat õppimist ja enesetäiendamist."
"75017805";"Vanalinna Hariduskolleegium";"Tallinn, Harju maakond";"Vene 22";"";"";"";"00000000";"";"";"VHK@VHK.EE";"
Linna ametiasutuse hallatav asutus";"37 ";"10123 ";"699 6100 ";"699 6101 ";"85313 ";"Gümnaasiumide tegevus ";"20/547 ";"29.12.1992 ";"29.12.1992 ";"17 ";"27.04.2000 ";"28.11.2000 ";"1011253 ";"75014289 ";"41 ";"23.08.1996 ";"Riigi vara munitsipaalomandusse üleandmise akt ";"Tallinna Linnavalitsuse määrus \"Vanalinna Hariduskolleegiumi põhimääruse kinnitamine\" ";"Korraldab koos haridusstandardit tagava koolitusega huvi-, kutse- ja täienduskoolitust, filharmoonilist tegevust ning organiseerib etendusi ja näitusi."
"75009059";"Vara P�hikool";"Vara k�la, Vara vald, Tartu maakond";"";"";"";"";"00000000";"";"";"REIN@VARAKOOL.EDU.EE";"
Valla ametiasutuse hallatav asutus";"78 ";"60401 ";"073 15 822 ";" ";"85312 ";"Põhikoolide tegevus ";" ";"07.08.1991 ";"07.08.1991 ";"17 ";"27.04.2000 ";"15.09.2000 ";"64003154 ";"75009042 ";"2 ";"27.02.1998 ";"Vara Vallavolikogu otsus \"Vara valla territooriumil asuvate sotsiaalsfääri asutuste munitsipaliseerimine\" ";"Vara Vallavolikogu määrus \"Vara Põhikooli põhimääruse kinnitamine\" ";"Põhihariduse andmine."
"75009071";"Vara Raamatukogu";"Vara k�la, Vara vald, Tartu maakond";"";"";"";"";"00000000";"";"";"OLGA.HALJASTE@MAIL.EE";"
Valla ametiasutuse hallatav asutus";"78 ";"60401 ";"073 15 858 ";" ";"91011 ";"Raamatukogude tegevus ";" ";"07.08.1991 ";"07.08.1991 ";"17 ";"27.04.2000 ";"15.09.2000 ";"64006632 ";"75009042 ";"4 ";"24.09.1999 ";"Vara Vallavolikogu otsus \"Vara valla territooriumil asuvate sotsiaalsfääri asutuste munitsipaliseerimine\" ";"Vara Vallavolikogu määrus \"Vara, Koosa ja Välgi raamatukogude põhimääruste ja raamatukogu nõukogude kinnitamine\" ";"Kogub, säilitab ja teeb lugejatele kättesaadavaks temale vajalikud trükised, auvised ja teised teavikud ning avalikud andmebaasid."
"75009042";"Vara Vallavalitsus";"Vara k�la, Vara vald, Tartu maakond";"";"";"";"";"00000000";"";"";"INFO@VARAVALD.EE";"
Valla ametiasutus";"78 ";"60426 ";"731 5840 ";"731 5817 ";"84114 ";"Valla- ja linnavalitsuste tegevus ";" ";"11.07.1991 ";"11.07.1991 ";"17 ";"27.04.2000 ";"15.09.2000 ";"64007241 ";" ";"2 ";"14.04.2000 ";"Eesti Vabariigi Ülemnõukogu Presiidiumi seadlus ";"Vara Vallavolikogu määrus \"Vara valla põhimääruse kinnitamine\" ";"Viib praktilise tegevusega ellu vallale kui omavalitsusüksusele pandud ülesandeid ning täidab vallavolikogu määrustes ja otsustes seatud ülesandeid."
"75009065";"Vara lasteaed \"�nnetriinu\"";"Vara k�la, Vara vald, Tartu maakond";"";"";"";"";"00000000";"";"";"SILVI.SARAPUU.002@MAIL.EE";"
Valla ametiasutuse hallatav asutus";"78 ";"60401 ";"731 5945 ";" ";"85102 ";"Lasteaedade tegevus ";" ";"18.05.1992 ";"01.06.1992 ";"17 ";"27.04.2000 ";"15.09.2000 ";"64024848 ";"75009042 ";"8 ";"30.09.2003 ";"Vara Vallavolikogu otsus \"Vara lasteaia avamine\" ";"Vara Vallavolikogu määrus \"Vara lasteaia \"Õnnetriinu\" põhimääruse kinnitamine\" ";"Võimaldab koolieast noorematele lastele hoidu ja alushariduse omandamist."
"75000584";"Varbla Hooldekodu";"Allika k�la, Varbla vald, P�rnu maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"67 ";"88201 ";"244 96 695 ";" ";"87301 ";"Vanurite ja puuetega inimeste hoolekandeasutuste tegevus ";"19 ";"05.05.1995 ";"05.05.1995 ";"17 ";"27.04.2000 ";"25.05.2000 ";"56033098 ";"75000526 ";"19 ";"05.05.1995 ";"Varbla Vallavolikogu 1. koosseisu 19. istungi protokoll ";"Varbla Vallavolikogu 1. koosseisu 19. istungi protokoll ";"Sotsiaalhooldus, vanurite ja invaliidide hooldamine."
"75035938";"Varbla Lasteaed";"Varbla k�la, Varbla vald, P�rnu maakond";"";"00000000";"";"";"00000000";"00000000";"";"VARBLA@PARNU.EE";"
Valla ametiasutuse hallatav asutus";"67 ";"88201 ";"449 6410 ";"449 6691 ";"85102 ";"Lasteaedade tegevus ";"33 ";"15.12.2008 ";"13.10.2009 ";"17 ";"27.04.2000 ";"09.11.2009 ";" ";"75000526 ";"13 ";"02.09.2009 ";"Varbla Vallavolikogu otsus \"Varbla valla munitsipaallasteasutuse Varbla Lasteaed asutamine\" ";"Varbla Vallavolikogu määrus \"Varbla Lasteaia põhimääruse kinnitamine\" ";"Lasteasutuse põhiülesanne on lapse ealisi, soolisi, individuaalseid vajadusi ja iseärasusi arvestades luua võimalused ja tingimused tervikliku isiksuse kujunemiseks, kes on sotsiaalselt tundlik, vaimselt erk, ennastusaldav, kaasinimesi arvestav ja keskkonda väärtustav"
"75000561";"Varbla P�hikool";"Varbla k�la, Varbla vald, P�rnu maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"67 ";"88201 ";"244 96 410  244 ";" ";"85312 ";"Põhikoolide tegevus ";" ";"01.07.1991 ";"01.07.1991 ";"17 ";"27.04.2000 ";"25.05.2000 ";"56003861 ";"75000526 ";"4 ";"18.02.2000 ";"Pärnu Maakonnavalitsuse haridusosakonna üleandmise akt ";"Varbla Vallavolikogu määrus \"Varbla Põhikooli põhimääruse kinnitamine\" ";"Riikliku õppekava alusel põhihariduse andmine, tingimuste ja võimaluste loomine haritud, kõlbelise ja vaba isiku kujundamiseks ning koolikohustuse täitmise tagamine."
"75000555";"Varbla Rahvamaja";"Varbla vald, P�rnu maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"67 ";"88201 ";"244 96 480 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";" ";"11.02.1991 ";"11.02.1991 ";"17 ";"27.04.2000 ";"25.05.2000 ";"56001307 ";"75000526 ";"6 ";"18.02.2000 ";"Pärnu Maakonnavalitsuse kultuuriosakonna üleandmise akt ";"Varbla Vallavolikogu määrus \"Varbla Rahvamaja põhimääruse kinnitamine\" ";"Varbla valla kultuuri- ja sporditegevuse korraldamise ja edendamisega seotud tegevus."
"75000549";"Varbla Rahvaraamatukogu";"Helmk�la k�la, Varbla vald, P�rnu maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"67 ";"88201 ";"244 96 684 ";" ";"91011 ";"Raamatukogude tegevus ";" ";"11.02.1991 ";"11.02.1991 ";"17 ";"27.04.2000 ";"25.05.2000 ";"56001649 ";"75000526 ";"23 ";"28.05.1999 ";"Pärnu Maakonnavalitsuse kultuuriosakonna üleandmise akt ";"Varbla Vallavolikogu määrus \"Varbla Rahvaraamatukogu põhimääruse kinnitamine\" ";"Raamatukogu teenuste osutamine."
"75000526";"Varbla Vallavalitsus";"Varbla k�la, Varbla vald, P�rnu maakond";"";"";"";"";"00000000";"";"";"VALLAVALITSUS@VARBLA.EE";"
Valla ametiasutus";"67 ";"88201 ";"449 6680 ";"449 6691 ";"84114 ";"Valla- ja linnavalitsuste tegevus ";" ";"17.06.1992 ";"17.06.1992 ";"17 ";"27.04.2000 ";"25.05.2000 ";"56000696 ";" ";"8 ";"19.12.1997 ";"Eesti Vabariigi Ülemnõukogu Presiidiumi seadlus ";"Varbla Vallavolikogu määrus \"Varbla valla põhimääruse kinnitamine\" ";"Kohaliku omavalitsuse korralduse seaduses sätestatud ülesannete ning muude seadusega pandud kohustuste täitmine."
"75035766";"Varbola Lasteaed-Algkool";"Varbola k�la, M�rjamaa vald, Rapla maakond";"";"00000000";"";"";"00000000";"00000000";"";"VARBOLA.KOOL@MARJAMAA.EE";"
Valla ametiasutuse hallatav asutus";"70 ";"78203 ";"4827310;4827345 ";" ";"85201 ";"Lasteaed-algkoolide tegevus ";"226 ";"17.02.2009 ";"01.09.2009 ";"17 ";"27.04.2000 ";"02.09.2009 ";" ";"75022835 ";"44 ";"21.12.2010 ";"Märjamaa Vallavolikogu otsus \"Varbola Lasteaia Muumi ja Varbola Kooli ümberkujundamine\" ";"Märjamaa Vallavolikogu määrus \"Varbola Lasteaed-Algkooli põhimäärus\" ";"Võimaldada koolieast noorematele lastele (vanuses 1,5-7 aastat) hoidmine ja alushariduse omandamine, I ja II kooliastme (1.-6. klass) koolikohustuse täitmine ja hariduse omandamine, kujundada lastes igapäevase eluga toimetulekuks vajalikke oskusi ja eetilisi tõekspidamisi."
"75022841";"Varbola Rahvamaja";"Varbola k�la, M�rjamaa vald, Rapla maakond";"";"";"";"";"00000000";"";"";"VARBOLA.KLUBI@MARJAMAA.EE";"
Valla ametiasutuse hallatav asutus";"70 ";"78203 ";"4827395;5168200 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";"1 ";"20.01.1998 ";"01.01.1998 ";"17 ";"27.04.2000 ";"27.12.2000 ";" ";"75022835 ";"7 ";"18.04.2000 ";"Märjamaa Vallavolikogu otsus ";"Märjamaa Vallavolikogu määrus \"Varbola klubi põhimääruse kinnitamine\" ";"Taidlus- ja huvialaringide töö, elanikkonna vaba aja veetmise, kursuste, õpiringide ja kultuuriürituste korraldamine."
"75011056";"Varnja Raamatukogu";"Varnja alevik, Peipsi��re vald, Tartu maakond";"";"";"";"";"00000000";"";"";"PVALD@ONLINE.EE";"
Valla ametiasutuse hallatav asutus";"78 ";"60301 ";"074 52 925 ";"074 53 431 ";"91011 ";"Raamatukogude tegevus ";"46 ";"16.06.1999 ";"16.06.1999 ";"17 ";"27.04.2000 ";"26.09.2000 ";"64006626 ";"75011010 ";"46 ";"16.06.1999 ";"Peipsiääre Vallavolikogu otsus \"Varnja Raamatukogu põhikirja kinnitamine\" ";"Peipsiääre Vallavolikogu otsus \"Varnja Raamatukogu põhikirja kinnitamine\" ";"Tellib, arvestab ja säilitab raamatuvarud, korraldab vajalikud kataloogid, samuti kogub ja säilitab oma teeninduspiirkonda puutuvat kirjandust või muud ainestikku."
"75001419";"Varstu Keskkool";"Varstu alevik, Varstu vald, V�ru maakond";"";"";"";"";"00000000";"";"";"KOOL@VARSTUKK.EDU.EE";"
Valla ametiasutuse hallatav asutus";"86 ";"66101 ";"278 93 382 ";" ";"85313 ";"Gümnaasiumide tegevus ";"170 ";"23.10.1992 ";"01.01.1993 ";"17 ";"27.04.2000 ";"20.04.2000 ";"38001628 ";"75001402 ";"10 ";"11.04.2000 ";"Võru Maavalitsuse määrus \"Koolide üleandmine\" ";"Varstu Vallavolikogu määrus \"Varstu valla koolide põhimääruste kinnitamine\" ";"Võimaluste loomine põhi- ja üldkeskhariduse omandamiseks."
"75001448";"Varstu Kultuurikeskus";"Varstu alevik, Varstu vald, V�ru maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"86 ";"66101 ";"278 93 366 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";"88 ";"12.04.1991 ";"01.05.1991 ";"17 ";"27.04.2000 ";"20.04.2000 ";"38002071 ";"75001402 ";"11 ";"11.04.2000 ";"Võru maavanema korraldus \"Haldusfunktsioonide üleandmine\" ";"Varstu Vallavolikogu määrus \"Varstu Kultuurikeskuse põhimääruse kinnitamine\" ";"Rahvakultuuri ja kohalike traditsioonide säilitamine ja arendamine, kohalike elanike kultuurilis-meelelahutuslik teenindamine, koostöö korraldamine piirkonna teiste asutuste ja organisatsioonidega."
"75001431";"Varstu Lasteaed";"Varstu alevik, Varstu vald, V�ru maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"86 ";"66101 ";"278 93 324 ";" ";"85102 ";"Lasteaedade tegevus ";"318 ";"20.12.1991 ";"01.01.1992 ";"17 ";"27.04.2000 ";"20.04.2000 ";" ";"75001402 ";"2 ";"11.01.2000 ";"Võru Maavalitsuse määrus \"Haridusasutuste üleandmine\" ";"Varstu Vallavolikogu määrus \"Varstu Lasteaia põhimääruse kinnitamine\" ";"Võimaldab koolieast noorematele lastele hoidu ja alushariduse omandamist."
"75001454";"Varstu Raamatukogu";"Varstu alevik, Varstu vald, V�ru maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"86 ";"66101 ";"278 93 533 ";" ";"91011 ";"Raamatukogude tegevus ";"88 ";"12.04.1991 ";"01.05.1991 ";"17 ";"27.04.2000 ";"20.04.2000 ";"38002510 ";"75001402 ";"7 ";"08.02.2000 ";"Võru maavanema korraldus \"Haldusfunktsioonide üleandmine\" ";"Varstu Vallavolikogu määrus \"Valla raamatukogude põhimääruste kinnitamine\" ";"Lugejale avaliku kirjanduse, audio-visuaalsete infokandjate ja muude üldkasutatavate dokumentide kogumine, hoidmine ja kättesaadavaks tegemine ning avalike andmebaaside kasutamise võimaldamine."
"75001402";"Varstu Vallavalitsus";"Varstu alevik, Varstu vald, V�ru maakond";"";"";"";"";"00000000";"";"";"VALD@VARSTU.EE";"
Valla ametiasutus";"86 ";"66101 ";"782 1353 ";"782 1353 ";"84114 ";"Valla- ja linnavalitsuste tegevus ";" ";"30.07.1992 ";"30.07.1992 ";"17 ";"27.04.2000 ";"20.04.2000 ";"38002906 ";" ";"5 ";"08.02.2000 ";"Eesti Vabariigi Ülemnõukogu Presiidiumi seadlus ";"Varstu Vallavolikogu määrus \"Varstu valla põhimääruse kinnitamine\" ";"Lahendab ja korraldab seaduses sätestatud ulatuses kohaliku elu küsimusi, mis ei ole volikogu ainupädevuses või mis ei ole antud volikogu poolt mõne muu organi või ametiisiku pädevusse."
"75001997";"Vasalemma Kunstide Kool";"Rummu alevik, Vasalemma vald, Harju maakond";"Aia 5";"";"";"";"00000000";"";"";"OLGA@VASALEMMA.EE";"
Valla ametiasutuse hallatav asutus";"37 ";"76102 ";"534  19855 ";" ";"85521 ";"Muusika- ja kunstikoolitus ";"9-/1005 ";"23.08.1991 ";"01.09.1991 ";"17 ";"27.04.2000 ";"10.05.2000 ";" ";"75001980 ";"7 ";"28.08.2007 ";"Eesti Vabariigi Kultuuriministeeriumi kiri ";"Vasalemma Vallavolikogu määrus \"Vasalemma Kunstide Kooli põhimäärus\" ";"Huvihariduse andmine muusika, kujutava kunsti ja tantsu huvialal."
"75002040";"Vasalemma K�laraamatukogu";"Vasalemma alevik, Vasalemma vald, Harju maakond";"Ranna tee 8";"";"";"";"00000000";"";"";"MALLIS@VASALEMMA.EE";"
Valla ametiasutuse hallatav asutus";"37 ";"76101 ";"671 3442 ";" ";"91011 ";"Raamatukogude tegevus ";"19 ";"14.12.1999 ";"01.01.2000 ";"17 ";"27.04.2000 ";"10.05.2000 ";" ";"75001980 ";"8 ";"28.04.2009 ";"Vasalemma Vallavolikogu määrus \"Vasalemma Külaraamatukogu põhimääruse kinnitamine\" ";"Vasalemma Vallavolikogu määrus \"Vasalemma Külaraamatukogu põhimäärus\" ";"Osutab lugejale tasuta raamatukogu põhiteenuseid ning vajadusel koduteenindust vastavalt Rahvaraamatukogu seadusele ning teistele õigusaktidele."
"75002034";"Vasalemma Lasteaed \"Sajajalgne\"";"Vasalemma alevik, Vasalemma vald, Harju maakond";"T��stuse 3";"";"";"";"00000000";"";"";"TIIU@VASALEMMA.EE";"
Valla ametiasutuse hallatav asutus";"37 ";"76101 ";"671 3490 ";" ";"85102 ";"Lasteaedade tegevus ";"13 ";"13.02.1991 ";"01.01.1991 ";"17 ";"27.04.2000 ";"10.05.2000 ";" ";"75001980 ";"7 ";"31.08.2010 ";"Harjumaa Hariduskoondise juhataja käskkiri ";"Vasalemma Vallavolikogu määrus \"Vasalemma Lasteaia \"Sajajalgne\" põhimäärus\" ";"Võimaldab koolieast noorematele lastele päevahoiu ja annab alushariduse."
"75002011";"Vasalemma P�hikool";"Lemmaru k�la, Vasalemma vald, Harju maakond";"";"";"";"";"00000000";"";"";"ADMIN@VASK.EDU.EE";"
Valla ametiasutuse hallatav asutus";"37 ";"76107 ";"671 3335 ";" ";"85312 ";"Põhikoolide tegevus ";"13 ";"13.02.1991 ";"01.01.1991 ";"17 ";"27.04.2000 ";"10.05.2000 ";" ";"75001980 ";"5 ";"27.06.2006 ";"Harjumaa Hariduskoondise juhataja käskkiri ";"Vasalemma Vallavolikogu määrus \"Vasalemma Põhikooli põhimäärus\" ";"Kasvatada elus toimetulevat, vastutustundlikku, tervet isiksust"
"75002057";"Vasalemma Valla Huvikeskus";"Vasalemma alevik, Vasalemma vald, Harju maakond";"Ranna tee 8";"";"";"";"00000000";"";"";"ANDRO@VASALEMMA.EE";"
Valla ametiasutuse hallatav asutus";"37 ";"76101 ";"677 6333 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";"7 ";"21.03.2000 ";"01.04.2000 ";"17 ";"27.04.2000 ";"10.05.2000 ";" ";"75001980 ";"14 ";"27.11.2012 ";"Vasalemma Vallavolikogu määrus \"Vasalemma Rahvamaja põhikirja kinnitamine\" ";"Vasalemma Vallavolikogu määrus \"Vasalemma Valla Huvikeskuse põhimäärus\" ";"Vasalemma valla elanikele huvi-, ja vaba aja tegevuste võimaldamine ning korraldamine huvikeskuse hallatavates hoonetes, rajatistel ja ruumides"
"75032228";"Vasalemma Valla P�evakeskus";"Rummu alevik, Vasalemma vald, Harju maakond";"Aia 14";"00000000";"";"";"00000000";"00000000";"";"ANNELY.PADRIK@VASALEMMA.EE";"
Valla ametiasutuse hallatav asutus";"37 ";"76102 ";"607 1146 ";"677 6341 ";"88991 ";"Mujal liigitamata sotsiaalhoolekanne majutuseta ";"71 ";"19.10.2004 ";"30.11.2004 ";"17 ";"27.04.2000 ";"24.12.2004 ";" ";"75001980 ";"12 ";"23.11.2004 ";"Vasalemma Vallavolikogu otsus \"Vasalemma Valla Päevakeskuse asutamine\" ";"Vasalemma Vallavolikogu määrus \"Vasalemma Valla Päevakeskuse põhimäärus\" ";"Sotsiaalteenuste osutamine psüühilise erivajadusega inimestele, riskiperedele, lastele ja vanuritele"
"75001980";"Vasalemma Vallavalitsus";"Vasalemma alevik, Vasalemma vald, Harju maakond";"Ranna tee 8";"";"";"";"00000000";"";"";"VALD@VASALEMMA.EE";"
Valla ametiasutus";"37 ";"76101 ";"677 6340 ";"677 6341 ";"84114 ";"Valla- ja linnavalitsuste tegevus ";"136 ";"05.03.1992 ";"05.03.1992 ";"17 ";"27.04.2000 ";"10.05.2000 ";"71011326 ";" ";"8 ";"22.03.2005 ";"Eesti Vabariigi Ülemnõukogu  Presiidiumi seadlus ";"Vasalemma Vallavolikogu määrus \"Vasalemma valla põhimäärus\" ";"Valmistab ette volikogus arutamisele tulevaid küsimusi"
"75013762";"Vasta Kool";"Vasta k�la, Viru-Nigula vald, L��ne-Viru maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"59 ";"44001 ";"329 4556 ";" ";"85312 ";"Põhikoolide tegevus ";"3 ";"27.01.2005 ";"01.09.2005 ";"17 ";"27.04.2000 ";"11.10.2000 ";"59024993 ";"75010232 ";"12 ";"28.04.2005 ";"Viru-Nigula Vallavolikogu otsus \"Vasta Põhikooli ümberkujundamine\" ";"Viru-Nigula Vallavolikogu määrus \"Vasta Kooli põhimäärus\" ";"Loob võimalused koolieast noorematele lastele alushariduse omandamiseks ning õpilastele põhihariduse omandamiseks ja võimaldab koolieast nooremate laste hoidu"
"75009906";"Vastem�isa Rahvamaja";"Vastem�isa k�la, Suure-Jaani vald, Viljandi maakond";"";"";"";"";"00000000";"";"";"";"
Valla ametiasutuse hallatav asutus";"84 ";"71301 ";"439 7390 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";"14/20-803 ";"08.12.1994 ";"08.12.1994 ";"17 ";"27.04.2000 ";"07.09.2000 ";"35009925 ";"75033448 ";"3 ";"17.05.2000 ";"Riigi vara munitsipaalomandusse andmise akt ";"Vastemõisa Vallavolikogu määrus \"Vastemõisa rahvamaja põhimääruse kinnitamine\" ";"Valla kultuuri- ja huvitegevuse korraldamise ja edendamisega seotud töö koordineerimine ja korraldamine."
"75034525";"Vastem�isa lasteaed \"P�evalill\"";"Vastem�isa k�la, Suure-Jaani vald, Viljandi maakond";"";"00000000";"";"";"00000000";"00000000";"";"";"
Valla ametiasutuse hallatav asutus";"84 ";"71301 ";" ";" ";"85102 ";"Lasteaedade tegevus ";"91 ";"22.08.2006 ";"01.01.2007 ";"17 ";"27.04.2000 ";"10.01.2007 ";" ";"75033448 ";"53 ";"22.08.2006 ";"Suure-Jaani Vallavolikogu otsus \"Vastemõisa lasteaia asutamine\" ";"Suure-Jaani Vallavolikogu määrus \"Vastemõisa lasteaia põhimäärus\" ";"Võimaldab koolieast noorematele lastele hoidu ja alushariduse omandamist."
"75010536";"Vastse-Kuuste Kool";"Vastse-Kuuste alevik, Vastse-Kuuste vald, P�lva maakond";"";"";"";"";"00000000";"";"";"KOOL@VKUUSTE.EE";"
Valla ametiasutuse hallatav asutus";"65 ";"63601 ";"792 0374 ";" ";"85312 ";"Põhikoolide tegevus ";"8 ";"29.06.1999 ";"05.07.1999 ";"17 ";"27.04.2000 ";"08.09.2000 ";"54003130 ";"75010499 ";"15 ";"26.09.2002 ";"Vastse-Kuuste Vallavolikogu määrus \"Vastse-Kuuste Kooli põhimääruse kinnitamine\" ";"Vastse-Kuuste Vallavolikogu määrus \"Vastse-Kuuste Kooli põhimäärus\" ";"Võimaldab põhihariduse omandamist."
"75010542";"Vastse-Kuuste Kultuurimaja";"Vastse-Kuuste alevik, Vastse-Kuuste vald, P�lva maakond";"";"";"";"";"00000000";"";"";"VKKULTUURIMAJA@HOT.EE";"
Valla ametiasutuse hallatav asutus";"65 ";"63601 ";"797 0174 ";" ";"93291 ";"Kultuurikeskused ja rahvamajad ";"16 ";"31.08.2000 ";"04.09.2000 ";"17 ";"27.04.2000 ";"08.09.2000 ";"54003512 ";"75010499 ";"16 ";"31.08.2000 ";"Vastse-Kuuste Vallavolikogu määrus \"Vastse-Kuuste kultuurimaja põhimääruse kinnitamine\" ";"Vastse-Kuuste Vallavolikogu määrus \"Vastse-Kuuste kultuurimaja põhimääruse kinnitamine\" ";"Loob oma piirkonna elanikele võimalused kultuuris osalemiseks vastavalt nende huvidele, vajadustele ja võimetele."
"75010507";"Vastse-Kuuste Raamatukogu";"Vastse-Kuuste alevik, Vastse-Kuuste vald, P�lva maakond";"";"";"";"";"00000000";"";"";"MALL@VKUUSTE.EE";"
Valla ametiasutuse hallatav asutus";"65 ";"63601 ";"792 0394 ";" ";"91011 ";"Raamatukogude tegevus ";"14 ";"31.08.2000 ";"04.09.2000 ";"17 ";"27.04.2000 ";"08.09.2000 ";"54024056 ";"75010499 ";"14. ";"31.08.2000 ";"Vastse-Kuuste Vallavolikogu määrus \"Valla raamatukogude põhimääruse kinnitamine\" ";"Vastse-Kuuste Vallavolikogu määrus \"Valla raamatukogude põhimääruse kinnitamine\" ";"Komplekteerib, säilitab ja teeb oma kogud ja elektroonilised andmebaasid kasutajale kättesaadavaks."
"75010499";"Vastse-Kuuste Vallavalitsus";"Vastse-Kuuste alevik, Vastse-Kuuste vald, P�lva maakond";"";"";"";"";"00000000";"";"";"VALD@VKUUSTE.EE";"
Valla ametiasutus";"65 ";"63601 ";"797 6382 ";"797 6389 ";"84114 ";"Valla- ja linnavalitsuste tegevus ";" ";"23.10.1990 ";"01.11.1990 ";"17 ";"27.04.2000 ";"08.09.2000 ";"54006499 ";" ";"8 ";"23.02.2006 ";"Eesti Vabariigi Ülemnõukogu Presiidiumi seadlus ";"Vastse-Kuuste Vallavolikogu määrus \"Vastse-Kuuste valla põhimääruse kinnitamine uues redaktsioonis\" ";"Korraldab ja lahendab kõiki valla jaoks vajalikke küsimusi, mis seaduste, valla põhimääruse ja teiste õigusaktidega on antud vallavalitsuse pädevusse."
